,logg,Teff,Z,aLSM,bLSM
157,5.0,8000,-4.5,0.21688985552144313,0.32165499272403575
158,3.5,8250,-4.5,0.3216834572751819,0.2477463632784449
159,4.0,8250,-4.5,0.28444048671596045,0.2740597721448297
160,4.5,8250,-4.5,0.22286475451656124,0.3039789343107123
161,5.0,8250,-4.5,0.2075992932595077,0.3233516658776832
162,3.5,8500,-4.5,0.2964706262001375,0.25550881916425067
163,4.0,8500,-4.5,0.29779881898424176,0.25527839967043064
164,4.5,8500,-4.5,0.2529345255455787,0.29024422819890294
165,5.0,8500,-4.5,0.1968963810491168,0.3151364343274191
166,3.5,8750,-4.5,0.2782047736181327,0.26236432557590994
167,4.0,8750,-4.5,0.2868810804757048,0.2542922746662267
168,4.5,8750,-4.5,0.2698782530460777,0.2723612688841757
169,5.0,8750,-4.5,0.21553157535320167,0.3110715606638647
170,3.5,9000,-4.5,0.2563417278320646,0.26796311461508837
171,4.0,9000,-4.5,0.26379103759663236,0.2615325174113799
172,4.5,9000,-4.5,0.27052565311917004,0.2558245360606218
173,5.0,9000,-4.5,0.2429831833350353,0.2837696045299898
174,3.5,9250,-4.5,0.2563417278320646,0.26796311461508837
175,4.0,9250,-4.5,0.26379103759663236,0.2615325174113799
176,4.5,9250,-4.5,0.27052565311917004,0.2558245360606218
177,5.0,9250,-4.5,0.2429831833350353,0.2837696045299898
178,3.5,9500,-4.5,0.2563417278320646,0.26796311461508837
179,4.0,9500,-4.5,0.26379103759663236,0.2615325174113799
180,4.5,9500,-4.5,0.27052565311917004,0.2558245360606218
181,5.0,9500,-4.5,0.2429831833350353,0.2837696045299898
182,3.5,9750,-4.5,0.2563417278320646,0.26796311461508837
183,4.0,9750,-4.5,0.26379103759663236,0.2615325174113799
184,4.5,9750,-4.5,0.27052565311917004,0.2558245360606218
185,5.0,9750,-4.5,0.2429831833350353,0.2837696045299898
186,3.5,10000,-4.5,0.2563417278320646,0.26796311461508837
187,4.0,10000,-4.5,0.26379103759663236,0.2615325174113799
188,4.5,10000,-4.5,0.27052565311917004,0.2558245360606218
189,5.0,10000,-4.5,0.2429831833350353,0.2837696045299898
190,3.5,3750,-4.0,0.17331353332499233,0.40738235061830497
191,3.5,4000,-4.0,0.10061920466265831,0.39764224394690956
192,4.0,4000,-4.0,0.09156830614611525,0.4048309191978454
193,4.5,4000,-4.0,0.09761728622180521,0.4169554150515948
194,3.5,4250,-4.0,0.12866965748365874,0.36784129341198085
195,4.0,4250,-4.0,0.08895044462559398,0.36737468717243127
196,3.5,4500,-4.0,0.23661311856944942,0.33718157133714055
197,4.0,4500,-4.0,0.1592653748456686,0.3496597681005334
198,4.5,4500,-4.0,0.11478759385693589,0.3431504722232144
199,5.0,4500,-4.0,0.0874995903923933,0.34109014640032376
200,3.5,4750,-4.0,0.3040228061898015,0.32566805531342247
201,4.0,4750,-4.0,0.2200407176000757,0.3457547779916429
202,4.5,4750,-4.0,0.15947025787300198,0.347182868431347
203,5.0,4750,-4.0,0.1168795260373897,0.3414854232106807
204,3.5,5000,-4.0,0.2676236461490051,0.33287043836964253
205,4.0,5000,-4.0,0.24832968275876452,0.3300364541269303
206,4.5,5000,-4.0,0.21899212869765025,0.3284189977990025
207,5.0,5000,-4.0,0.18130562538234266,0.3254811676049585
208,3.5,5250,-4.0,0.2757915905622609,0.33074535118762916
209,4.0,5250,-4.0,0.2558423025821304,0.33510106588064237
210,4.5,5250,-4.0,0.23483488050564622,0.33321189817093316
211,5.0,5250,-4.0,0.21568960145123528,0.3344650603761698
212,3.5,5500,-4.0,0.28615457256061394,0.3224514477763282
213,4.0,5500,-4.0,0.26794036134827165,0.3319727268025086
214,4.5,5500,-4.0,0.2476222987404939,0.33753755382629536
215,5.0,5500,-4.0,0.22544871276319106,0.3386863563815024
216,3.5,5750,-4.0,0.29172561204168146,0.31574485279067493
217,4.0,5750,-4.0,0.2741930084892609,0.327464051563905
218,4.5,5750,-4.0,0.2562094870521468,0.33431002048835307
219,5.0,5750,-4.0,0.23481640325346223,0.3391339604562931
220,3.5,6000,-4.0,0.29400325499345403,0.3073866172384931
221,4.0,6000,-4.0,0.2792628831177799,0.3198101554071144
222,4.5,6000,-4.0,0.26481381774280893,0.32787163344393283
223,5.0,6000,-4.0,0.24599235643476158,0.3353525739415764
224,3.5,6250,-4.0,0.2933326447824246,0.3031397885115113
225,4.0,6250,-4.0,0.28103521769824547,0.31435952875827367
226,4.5,6250,-4.0,0.26839355898630546,0.32276890920236134
227,5.0,6250,-4.0,0.2524220881409858,0.3297780072357797
228,3.5,6500,-4.0,0.28846312207997876,0.2996610032190245
229,4.0,6500,-4.0,0.2782094631616696,0.3095549443370777
230,4.5,6500,-4.0,0.26895017725592524,0.3168133872169113
231,5.0,6500,-4.0,0.2568852696462537,0.32346599427624984
232,3.5,6750,-4.0,0.28071670493567386,0.3005732061472055
233,4.0,6750,-4.0,0.27468268411113766,0.3076437597777087
234,4.5,6750,-4.0,0.2674356917462144,0.31363771977993415
235,5.0,6750,-4.0,0.25779243264446183,0.31928922062314585
236,3.5,7000,-4.0,0.26504931225276135,0.30539429601131
237,4.0,7000,-4.0,0.2644916440533345,0.30786411077676656
238,4.5,7000,-4.0,0.2611435430977204,0.311421924878171
239,5.0,7000,-4.0,0.255017862061821,0.3153398387782126
240,3.5,7250,-4.0,0.25490030534658015,0.3097177072483059
241,4.0,7250,-4.0,0.25472428730273083,0.3104514316239
242,4.5,7250,-4.0,0.25437787016736063,0.31181820702967933
243,5.0,7250,-4.0,0.25105554606111397,0.31420942168741756
244,3.5,7500,-4.0,0.2771906262991901,0.26970724361432413
245,4.0,7500,-4.0,0.24063756667855246,0.3141091168910701
246,4.5,7500,-4.0,0.24101048588659968,0.3147046312268169
247,5.0,7500,-4.0,0.24112587421807724,0.3151628910616068
248,3.5,7750,-4.0,0.30796963193192356,0.25173221916409116
249,4.0,7750,-4.0,0.23126708226339412,0.3078899497613612
250,4.5,7750,-4.0,0.231427491142882,0.31728980912304555
251,5.0,7750,-4.0,0.23233836852888132,0.3171695164898414
252,3.5,8000,-4.0,0.3181729802110287,0.25781935516006194
253,4.0,8000,-4.0,0.2698262211457232,0.27712485691662925
254,4.5,8000,-4.0,0.21464505907681225,0.3163979648091528
255,5.0,8000,-4.0,0.2170407233023068,0.32136796495988235
256,3.5,8250,-4.0,0.32164402190719105,0.24755169188740386
257,4.0,8250,-4.0,0.28456028907858427,0.2738395280217327
258,4.5,8250,-4.0,0.22315828469846616,0.30316592604363196
259,5.0,8250,-4.0,0.20753719597178716,0.3231704515546965
260,3.5,8500,-4.0,0.29625092381460605,0.2554989597306524
261,4.0,8500,-4.0,0.29777457874782276,0.2550879072505884
262,4.5,8500,-4.0,0.25308966363052154,0.28995774551738496
263,5.0,8500,-4.0,0.1970581525907706,0.3148857890637004
264,3.5,8750,-4.0,0.27802376835001297,0.2623041826251826
265,4.0,8750,-4.0,0.2866867582390342,0.25427922646478174
266,4.5,8750,-4.0,0.269992403486363,0.2721040838887895
267,5.0,8750,-4.0,0.2156891687609814,0.3108021775560869
268,3.5,9000,-4.0,0.2562215504132191,0.26781978697570363
269,4.0,9000,-4.0,0.2636280789059537,0.26145975431064755
270,4.5,9000,-4.0,0.2703649578190311,0.25578193738808824
271,5.0,9000,-4.0,0.24311846862948694,0.2834933493349209
272,3.5,9250,-4.0,0.2562215504132191,0.26781978697570363
273,4.0,9250,-4.0,0.2636280789059537,0.26145975431064755
274,4.5,9250,-4.0,0.2703649578190311,0.25578193738808824
275,5.0,9250,-4.0,0.24311846862948694,0.2834933493349209
276,3.5,9500,-4.0,0.2562215504132191,0.26781978697570363
277,4.0,9500,-4.0,0.2636280789059537,0.26145975431064755
278,4.5,9500,-4.0,0.2703649578190311,0.25578193738808824
279,5.0,9500,-4.0,0.24311846862948694,0.2834933493349209
280,3.5,9750,-4.0,0.2562215504132191,0.26781978697570363
281,4.0,9750,-4.0,0.2636280789059537,0.26145975431064755
282,4.5,9750,-4.0,0.2703649578190311,0.25578193738808824
283,5.0,9750,-4.0,0.24311846862948694,0.2834933493349209
284,3.5,10000,-4.0,0.2562215504132191,0.26781978697570363
285,4.0,10000,-4.0,0.2636280789059537,0.26145975431064755
286,4.5,10000,-4.0,0.2703649578190311,0.25578193738808824
287,5.0,10000,-4.0,0.24311846862948694,0.2834933493349209
288,3.5,3500,-3.5,0.2158031880257747,0.39533396389878117
289,3.5,3750,-3.5,0.17494291654249403,0.3945590487962531
290,4.0,3750,-3.5,0.17350300358180792,0.40246900320045814
291,3.5,4000,-3.5,0.12306278901525991,0.4078417959478571
292,4.0,4000,-3.5,0.1140848997540292,0.40943196848543684
293,4.5,4000,-3.5,0.11972732023737975,0.4118083638435912
294,3.5,4250,-3.5,0.14406118106911908,0.38304568657934124
295,4.0,4250,-3.5,0.10443607126631754,0.38887660208758734
296,4.5,4250,-3.5,0.09038499088278036,0.39327685433380494
297,3.5,4500,-3.5,0.24633573934740222,0.3400107319444394
298,4.0,4500,-3.5,0.16725466394865096,0.3561525244859273
299,4.5,4500,-3.5,0.11915295846961294,0.356751463026632
300,5.0,4500,-3.5,0.09297358467671546,0.35285833246265913
301,3.5,4750,-3.5,0.31209964963095793,0.3230827285090702
302,4.0,4750,-3.5,0.22193188332621305,0.3215955881651594
303,4.5,4750,-3.5,0.17135897409667308,0.3310826103583478
304,5.0,4750,-3.5,0.12049200437312767,0.3485810065607528
305,3.5,5000,-3.5,0.39819120689581344,0.271861532189907
306,4.0,5000,-3.5,0.3047744214902666,0.3323523172564203
307,4.5,5000,-3.5,0.23104118927791742,0.35478841251333465
308,5.0,5000,-3.5,0.17816496566111026,0.35515508848480454
309,3.5,5250,-3.5,0.44581553999946344,0.22205052771776285
310,4.0,5250,-3.5,0.3555557235748459,0.29958434590471683
311,4.5,5250,-3.5,0.27316458598994325,0.34726513545536214
312,5.0,5250,-3.5,0.21115316963992556,0.3625255493025259
313,3.5,5500,-3.5,0.2876767400424485,0.32051076592361577
314,4.0,5500,-3.5,0.2689916246851972,0.3309329434616569
315,4.5,5500,-3.5,0.24817344745446238,0.33718677313947026
316,5.0,5500,-3.5,0.22536934015304547,0.33965752076590006
317,3.5,5750,-3.5,0.2924614684142532,0.3145895057497725
318,4.0,5750,-3.5,0.2750418632012057,0.3260798060404659
319,4.5,5750,-3.5,0.2570264172301317,0.3330725645651279
320,5.0,5750,-3.5,0.23629419975730365,0.3374906681209205
321,3.5,6000,-3.5,0.2970055086302213,0.30469388751679766
322,4.0,6000,-3.5,0.28123110619525143,0.3178157850557779
323,4.5,6000,-3.5,0.2655654216478417,0.3265330439067695
324,5.0,6000,-3.5,0.2466537949158834,0.3343924104358349
325,3.5,6250,-3.5,0.2941384618533449,0.3017162658063685
326,4.0,6250,-3.5,0.281633612772009,0.313122262302369
327,4.5,6250,-3.5,0.2708218066320768,0.32054965726339724
328,5.0,6250,-3.5,0.2530913182476793,0.329096014426187
329,3.5,6500,-3.5,0.28886901301338186,0.2985962441728997
330,4.0,6500,-3.5,0.2796327779246828,0.30793733790528655
331,4.5,6500,-3.5,0.27001145782030567,0.3153431737628346
332,5.0,6500,-3.5,0.25748121691724624,0.3221305811989236
333,3.5,6750,-3.5,0.2810085617941298,0.29974606246573066
334,4.0,6750,-3.5,0.2748736339048642,0.3066743500986151
335,4.5,6750,-3.5,0.2681289301866608,0.31236568326580466
336,5.0,6750,-3.5,0.25915761607742294,0.3177345208764424
337,3.5,7000,-3.5,0.26530926461130017,0.30482828805147677
338,4.0,7000,-3.5,0.26448914020888314,0.3072994586033476
339,4.5,7000,-3.5,0.26141560786798246,0.31051347312654237
340,5.0,7000,-3.5,0.25565032774308466,0.31418379776022665
341,3.5,7250,-3.5,0.25505368922188376,0.30920101642635484
342,4.0,7250,-3.5,0.25499173998093816,0.30974443324088724
343,4.5,7250,-3.5,0.2544820660680596,0.3111289958015341
344,5.0,7250,-3.5,0.2516146396987104,0.31316642389067806
345,3.5,7500,-3.5,0.27319739694506,0.27754014187092385
346,4.0,7500,-3.5,0.2406691281935571,0.3136323043906673
347,4.5,7500,-3.5,0.24103462782069762,0.31416421791956667
348,5.0,7500,-3.5,0.24116848165197857,0.3144572634550152
349,3.5,7750,-3.5,0.3085758427816262,0.2508402282004537
350,4.0,7750,-3.5,0.23153683493900268,0.30725587147114625
351,4.5,7750,-3.5,0.23151027420712636,0.3167779425875174
352,5.0,7750,-3.5,0.2322849172165368,0.3166509352517465
353,3.5,8000,-3.5,0.31809403433474687,0.25764887399778036
